Date Time,圧入工程.ステップ番号,ライン.稼働工程数,供給工程.サイクル開始,供給工程.投入要求,供給工程.スライダ前進,供給工程.部品検出,供給工程.クランプON,圧入工程.サイクル開始,圧入工程.プレス下降,圧入工程.プレス接触,圧入工程.圧入完了,圧入工程.プレス上昇,検査排出工程.サイクル開始,検査排出工程.カメラトリガ,検査排出工程.検査完了,検査排出工程.ゲート開,検査排出工程.排出完了,供給工程.実行中,圧入工程.実行中,検査排出工程.実行中,供給工程.クランプ圧力[MPa],圧入工程.プレス力[kN],検査排出工程.検査スコア
2025-07-01 08:00:10.044000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7.912,0.0,0.0
2025-07-01 08:00:10.045000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7.907,0.0,0.0
2025-07-01 08:00:10.046000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8.081,0.0,0.0
2025-07-01 08:00:10.047000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8.062,0.0,0.0
2025-07-01 08:00:10.048000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8.069,0.15,0.0
2025-07-01 08:00:10.049000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8.008,0.0,0.0
2025-07-01 08:00:10.050000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7.92,0.0,0.0
2025-07-01 08:00:10.051000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8.323,0.254,0.0
2025-07-01 08:00:10.052000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8.076,0.0,0.0
2025-07-01 08:00:10.053000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7.956,0.0,0.0
2025-07-01 08:00:10.054000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7.977,0.132,0.0
2025-07-01 08:00:10.055000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7.948,0.0,0.0
2025-07-01 08:00:10.056000,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7.926,0.0,0.0
2025-07-01 08:00:10.057000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.199,0.184,0.0
2025-07-01 08:00:10.058000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.91,0.285,0.0
2025-07-01 08:00:10.059000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.04,0.0,0.0
2025-07-01 08:00:10.060000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.901,0.0,0.0
2025-07-01 08:00:10.061000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.042,0.0,0.0
2025-07-01 08:00:10.062000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.821,0.049,0.0
2025-07-01 08:00:10.063000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.808,0.291,0.0
2025-07-01 08:00:10.064000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.064,0.076,0.0
2025-07-01 08:00:10.065000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.734,0.0,0.0
2025-07-01 08:00:10.066000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.08,0.406,0.0
2025-07-01 08:00:10.067000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.975,0.0,0.0
2025-07-01 08:00:10.068000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.913,0.3,0.0
2025-07-01 08:00:10.069000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.933,0.187,0.0
2025-07-01 08:00:10.070000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.995,0.0,0.0
2025-07-01 08:00:10.071000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.069,0.106,0.0
2025-07-01 08:00:10.072000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.104,0.0,0.0
2025-07-01 08:00:10.073000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.989,0.0,0.0
2025-07-01 08:00:10.074000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.976,0.125,0.0
2025-07-01 08:00:10.075000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.002,0.0,0.0
2025-07-01 08:00:10.076000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.978,0.0,0.0
2025-07-01 08:00:10.077000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.856,0.0,0.0
2025-07-01 08:00:10.078000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.89,0.086,0.0
2025-07-01 08:00:10.079000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.02,0.0,0.0
2025-07-01 08:00:10.080000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.979,0.096,0.0
2025-07-01 08:00:10.081000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.024,0.254,0.0
2025-07-01 08:00:10.082000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.014,0.183,0.0
2025-07-01 08:00:10.083000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.01,0.0,0.0
2025-07-01 08:00:10.084000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.038,0.702,0.0
2025-07-01 08:00:10.085000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.084,0.302,0.0
2025-07-01 08:00:10.086000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.898,0.0,0.0
2025-07-01 08:00:10.087000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.918,0.0,0.0
2025-07-01 08:00:10.088000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.996,0.226,0.0
2025-07-01 08:00:10.089000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.9,0.0,0.0
2025-07-01 08:00:10.090000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.946,0.02,0.0
2025-07-01 08:00:10.091000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.76,0.059,0.0
2025-07-01 08:00:10.092000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.912,0.0,0.0
2025-07-01 08:00:10.093000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.888,0.0,0.0
2025-07-01 08:00:10.094000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.149,0.33,0.0
2025-07-01 08:00:10.095000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.97,0.486,0.0
2025-07-01 08:00:10.096000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.095,0.0,0.0
2025-07-01 08:00:10.097000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.922,0.0,0.0
2025-07-01 08:00:10.098000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.174,0.056,0.0
2025-07-01 08:00:10.099000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.937,0.0,0.0
2025-07-01 08:00:10.100000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.193,0.0,0.0
2025-07-01 08:00:10.101000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.91,0.2,0.0
2025-07-01 08:00:10.102000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.864,0.282,0.0
2025-07-01 08:00:10.103000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.878,0.067,0.0
2025-07-01 08:00:10.104000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.189,0.0,0.0
2025-07-01 08:00:10.105000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.863,0.0,0.0
2025-07-01 08:00:10.106000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.832,0.228,0.0
2025-07-01 08:00:10.107000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.105,0.0,0.0
2025-07-01 08:00:10.108000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.762,0.0,0.0
2025-07-01 08:00:10.109000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.934,0.0,0.0
2025-07-01 08:00:10.110000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.162,0.0,0.0
2025-07-01 08:00:10.111000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.057,0.0,0.0
2025-07-01 08:00:10.112000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.007,0.353,0.0
2025-07-01 08:00:10.113000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.878,0.498,0.0
2025-07-01 08:00:10.114000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.959,0.149,0.0
2025-07-01 08:00:10.115000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.127,0.0,0.0
2025-07-01 08:00:10.116000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.851,0.026,0.0
2025-07-01 08:00:10.117000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.132,0.0,0.0
2025-07-01 08:00:10.118000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.981,0.0,0.0
2025-07-01 08:00:10.119000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.937,0.047,0.0
2025-07-01 08:00:10.120000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.071,0.114,0.0
2025-07-01 08:00:10.121000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.626,0.109,0.0
2025-07-01 08:00:10.122000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.425,0.805,0.0
2025-07-01 08:00:10.123000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.233,0.0,0.0
2025-07-01 08:00:10.124000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.191,0.274,0.0
2025-07-01 08:00:10.125000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.735,0.0,0.0
2025-07-01 08:00:10.126000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.687,0.0,0.0
2025-07-01 08:00:10.127000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.435,0.0,0.0
2025-07-01 08:00:10.128000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.211,0.0,0.0
2025-07-01 08:00:10.129000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.938,0.025,0.0
2025-07-01 08:00:10.130000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.578,0.123,0.0
2025-07-01 08:00:10.131000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.587,0.18,0.0
2025-07-01 08:00:10.132000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.287,0.287,0.0
2025-07-01 08:00:10.133000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.234,0.116,0.0
2025-07-01 08:00:10.134000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.75,0.0,0.0
2025-07-01 08:00:10.135000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.632,0.0,0.0
2025-07-01 08:00:10.136000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.684,0.0,0.0
2025-07-01 08:00:10.137000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.365,0.0,0.0
2025-07-01 08:00:10.138000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.048,0.731,0.0
2025-07-01 08:00:10.139000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.919,0.0,0.0
2025-07-01 08:00:10.140000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.679,0.0,0.0
2025-07-01 08:00:10.141000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.45,0.0,0.0
2025-07-01 08:00:10.142000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.297,0.0,0.0
2025-07-01 08:00:10.143000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.897,0.0,0.0
2025-07-01 08:00:10.144000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.054,0.0,0.0
2025-07-01 08:00:10.145000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.526,0.0,0.0
2025-07-01 08:00:10.146000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.656,0.0,0.0
2025-07-01 08:00:10.147000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.107,0.0,0.0
2025-07-01 08:00:10.148000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.745,0.0,0.0
2025-07-01 08:00:10.149000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.618,0.0,0.0
2025-07-01 08:00:10.150000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.328,0.0,0.0
2025-07-01 08:00:10.151000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.21,0.0,0.0
2025-07-01 08:00:10.152000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.197,0.0,0.0
2025-07-01 08:00:10.153000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.808,0.0,0.0
2025-07-01 08:00:10.154000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.73,0.0,0.0
2025-07-01 08:00:10.155000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.504,0.0,0.0
2025-07-01 08:00:10.156000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.434,0.0,0.0
2025-07-01 08:00:10.157000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:10.158000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
2025-07-01 08:00:10.159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.169000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.172000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.173000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.177000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.182000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.183000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.186000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.188000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.193000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-01 08:00:10.200000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.201000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.202000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.203000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.204000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.205000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.206000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.207000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.208000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.209000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.210000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.211000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.212000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.213000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.214000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.215000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.216000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.217000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.218000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.219000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.220000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.221000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.222000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.223000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.224000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.225000,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0.0,0.0
2025-07-01 08:00:10.226000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.64
2025-07-01 08:00:10.227000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,92.49
2025-07-01 08:00:10.228000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,91.86
2025-07-01 08:00:10.229000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,96.22
2025-07-01 08:00:10.230000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,91.16
2025-07-01 08:00:10.231000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,99.33
2025-07-01 08:00:10.232000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,91.89
2025-07-01 08:00:10.233000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,92.68
2025-07-01 08:00:10.234000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.92
2025-07-01 08:00:10.235000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,89.12
2025-07-01 08:00:10.236000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,96.33
2025-07-01 08:00:10.237000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,96.14
2025-07-01 08:00:10.238000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.19
2025-07-01 08:00:10.239000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.11
2025-07-01 08:00:10.240000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,93.95
2025-07-01 08:00:10.241000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,92.13
2025-07-01 08:00:10.242000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,88.83
2025-07-01 08:00:10.243000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.1
2025-07-01 08:00:10.244000,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.0,0.0,94.26
